idx,run,n_correct,n_parseable,pass1,pass8,avg_response_len,has_marker_count,marker_rate,min_rel_err,avg_rel_err,has_near_miss,consistency,most_common_pred,gibberish_count
345,combined_ab,1,7,False,True,218.25,7,0.875,0.4,0.5333333333333333,0,0.5,40,0
346,combined_ab,0,1,False,False,104.625,1,0.125,0.98125,0.98125,0,0.125,30,4
347,combined_ab,0,4,False,False,275.0,4,0.5,0.25,1.8083333333333336,0,0.125,1080,0
348,combined_ab,0,8,False,False,243.875,8,1.0,0.8,42.05,0,0.375,144,0
349,combined_ab,0,7,False,False,539.375,7,0.875,0.07142857142857142,0.5886394557823129,1,0.25,5000,0
350,combined_ab,1,7,False,True,287.625,7,0.875,1.0,3.1388888888888893,0,0.125,54,0
351,combined_ab,0,2,False,False,331.875,2,0.25,0.6474358974358975,0.812767094017094,0,0.125,205,1
352,combined_ab,0,0,False,False,133.75,0,0.0,,,0,0.0,,3
353,combined_ab,0,7,False,False,235.125,7,0.875,0.125,0.3839285714285715,0,0.25,28,1
354,combined_ab,0,2,False,False,256.875,2,0.25,0.022222222222222223,0.4277777777777778,1,0.125,176,0
355,combined_ab,0,0,False,False,149.5,0,0.0,,,0,0.0,,2
356,combined_ab,1,6,False,True,292.125,6,0.75,0.625,0.8,0,0.375,15,0
357,combined_ab,0,8,False,False,253.875,8,1.0,0.3333333333333333,2.8333333333333335,0,0.25,3,0
358,combined_ab,3,8,False,True,290.75,8,1.0,0.85,1.1099999999999999,0,0.375,1,0
359,combined_ab,1,8,False,True,234.5,8,1.0,0.15789473684210525,0.6541353383458647,0,0.375,8,0
360,combined_ab,0,8,False,False,223.25,8,1.0,0.4,0.4,0,1.0,36,0
361,combined_ab,0,0,False,False,127.625,0,0.0,,,0,0.0,,0
362,combined_ab,0,5,False,False,361.875,5,0.625,2.0,14.6,0,0.25,3,0
363,combined_ab,0,7,False,False,332.875,7,0.875,0.6111111111111112,0.6455026455026455,0,0.625,19,0
364,combined_ab,0,0,False,False,94.0,0,0.0,,,0,0.0,,0
365,combined_ab,1,8,False,True,305.0,8,1.0,0.2857142857142857,0.836734693877551,0,0.625,28,0
366,combined_ab,0,5,False,False,345.625,5,0.625,0.42857142857142855,6.704761904761904,0,0.125,117,0
367,combined_ab,0,6,False,False,294.125,6,0.75,0.07692307692307693,0.6185897435897436,1,0.25,72,0
368,combined_ab,0,0,False,False,173.875,0,0.0,,,0,0.0,,1
369,combined_ab,0,7,False,False,341.0,7,0.875,9.0,398.2857142857143,0,0.25,2250,0
370,combined_ab,0,6,False,False,272.625,6,0.75,4.25,4.625,0,0.375,480,0
371,combined_ab,0,3,False,False,216.125,3,0.375,43.0,45.46666666666667,0,0.25,220,1
372,combined_ab,0,0,False,False,67.5,0,0.0,,,0,0.0,,3
373,combined_ab,0,6,False,False,322.625,6,0.75,0.5,11.729166666666666,0,0.125,4,0
374,combined_ab,1,3,True,True,315.375,3,0.375,0.6666666666666666,0.6666666666666666,0,0.25,250,0
375,combined_ab,0,6,False,False,279.5,6,0.75,0.2857142857142857,1.042857142857143,0,0.25,450,0
376,combined_ab,0,1,False,False,258.0,1,0.125,1.0,1.0,0,0.125,12,0
377,combined_ab,0,8,False,False,207.0,8,1.0,0.625,0.8203125,0,0.375,4,0
378,combined_ab,0,6,False,False,369.25,6,0.75,0.2857142857142857,0.3154761904761904,0,0.5,72,0
379,combined_ab,1,8,False,True,434.25,8,1.0,0.04,0.31428571428571433,1,0.25,68,0
380,combined_ab,5,6,True,True,293.125,6,0.75,4.875,4.875,0,0.625,8,0
381,combined_ab,0,5,False,False,182.125,5,0.625,0.16071428571428573,0.33571428571428574,0,0.25,7000,1
382,combined_ab,0,1,False,False,166.25,1,0.125,1.0,1.0,0,0.125,6,0
383,combined_ab,0,3,False,False,218.375,3,0.375,0.041025641025641026,0.27008547008547007,1,0.125,750,0
384,combined_ab,0,2,False,False,318.875,2,0.25,0.6,1.0,0,0.125,120,1
385,combined_ab,0,8,False,False,259.875,8,1.0,0.6206896551724138,0.7492816091954022,0,0.25,132,0
386,combined_ab,5,8,True,True,361.875,8,1.0,0.75,0.75,0,0.625,80,0
387,combined_ab,0,7,False,False,349.125,7,0.875,0.97,45.88142857142857,0,0.25,16000,0
388,combined_ab,0,4,False,False,127.75,4,0.5,0.25,0.6145833333333334,0,0.125,20,2
389,combined_ab,0,5,False,False,360.0,5,0.625,0.2857142857142857,0.6333333333333333,0,0.25,240,0
390,combined_ab,0,0,False,False,163.5,0,0.0,,,0,0.0,,0
391,combined_ab,1,3,False,True,413.125,3,0.375,0.047619047619047616,0.20238095238095238,1,0.125,800,0
392,combined_ab,0,2,False,False,371.5,2,0.25,0.2222222222222222,0.28888888888888886,0,0.125,29,1
393,combined_ab,0,3,False,False,236.125,3,0.375,0.2,0.7666666666666667,0,0.125,1,0
394,combined_ab,0,8,False,False,223.625,8,1.0,0.4,0.47500000000000003,0,0.875,70,0
395,combined_ab,4,5,False,True,315.0,5,0.625,0.2,0.2,0,0.5,5,0
396,combined_ab,0,2,False,False,224.625,2,0.25,1.5714285714285714,5.428571428571429,0,0.125,72,0
397,combined_ab,0,8,False,False,375.0,8,1.0,0.046511627906976744,0.5930232558139535,1,0.5,45,0
398,combined_ab,0,3,False,False,307.75,3,0.375,0.36929460580912865,2.5345781466113415,0,0.125,3524,0
399,combined_ab,0,8,False,False,248.25,8,1.0,0.9461538461538461,0.9692307692307691,0,0.625,3,0
400,combined_ab,0,7,False,False,387.5,7,0.875,0.28,0.5057142857142857,0,0.5,210,0
401,combined_ab,0,8,False,False,307.75,8,1.0,0.16666666666666666,0.6666666666666666,0,0.5,12,0
402,combined_ab,0,6,False,False,256.625,6,0.75,0.14285714285714285,0.5238095238095237,0,0.25,14,0
403,combined_ab,0,4,False,False,411.875,4,0.5,0.6,8.65,0,0.125,226,0
404,combined_ab,0,8,False,False,290.75,8,1.0,0.07692307692307693,0.5151098901098901,1,0.25,84,0
405,combined_ab,1,4,False,True,325.375,4,0.5,1.1666666666666667,3.722222222222222,0,0.125,18,1
406,combined_ab,0,0,False,False,305.375,0,0.0,,,0,0.0,,0
407,combined_ab,0,5,False,False,236.375,5,0.625,2.0,9.0,0,0.25,160,0
408,combined_ab,0,3,False,False,226.125,3,0.375,0.8,0.8000000000000002,0,0.375,15,1
409,combined_ab,0,5,False,False,420.875,5,0.625,0.12520868113522537,0.35425709515859766,0,0.25,899,0
410,combined_ab,2,8,False,True,366.5,8,1.0,0.1794871794871795,0.5833333333333334,0,0.375,18,0
411,combined_ab,0,8,False,False,211.875,8,1.0,0.4,2.5083333333333333,0,0.25,57,0
412,combined_ab,0,8,False,False,280.25,8,1.0,0.13225806451612904,1.021774193548387,0,0.25,2000,0
413,combined_ab,0,4,False,False,170.5,4,0.5,0.2,0.475,0,0.25,40,0
414,combined_ab,0,5,False,False,248.25,5,0.625,0.375,0.8682500000000001,0,0.25,5,0
415,combined_ab,0,1,False,False,162.125,1,0.125,0.5,0.5,0,0.125,4,1
416,combined_ab,0,4,False,False,444.625,4,0.5,0.5,0.8125,0,0.25,0,0
417,combined_ab,1,6,False,True,250.25,6,0.75,0.525,0.743,0,0.25,37,0
418,combined_ab,0,0,False,False,122.875,0,0.0,,,0,0.0,,2
419,combined_ab,0,1,False,False,193.125,1,0.125,0.445578231292517,0.445578231292517,0,0.125,5100,1
420,combined_ab,0,8,False,False,379.875,8,1.0,0.03225806451612903,0.16129032258064516,1,0.375,30,0
421,combined_ab,0,0,False,False,330.5,0,0.0,,,0,0.0,,0
422,combined_ab,1,7,False,True,208.375,7,0.875,0.2,10.244444444444445,0,0.25,45,0
423,combined_ab,0,1,False,False,235.5,1,0.125,0.5555555555555556,0.5555555555555556,0,0.125,24,0
424,combined_ab,4,7,True,True,278.625,7,0.875,3.0,7.0,0,0.5,5,0
425,combined_ab,0,8,False,False,303.375,8,1.0,0.3125,0.609375,0,0.625,5,0
426,combined_ab,0,1,False,False,219.75,1,0.125,0.75,0.75,0,0.125,35,0
427,combined_ab,0,4,False,False,348.5,4,0.5,0.3333333333333333,23.083333333333332,0,0.125,5,0
428,combined_ab,1,2,True,True,205.5,2,0.25,0.3333333333333333,0.3333333333333333,0,0.125,60,1
429,combined_ab,3,7,False,True,329.875,7,0.875,1.0,35.25,0,0.375,2,0
430,combined_ab,4,6,True,True,208.125,6,0.75,0.4,0.675,0,0.5,60,0
431,combined_ab,0,0,False,False,224.25,0,0.0,,,0,0.0,,1
432,combined_ab,0,0,False,False,429.875,0,0.0,,,0,0.0,,0
433,combined_ab,0,2,False,False,357.75,3,0.375,0.6594202898550725,0.7391304347826086,0,0.125,50,0
434,combined_ab,0,8,False,False,403.625,8,1.0,0.2,0.7375,0,0.25,40,0
435,combined_ab,0,8,False,False,320.875,8,1.0,0.5555555555555556,0.8454861111111112,0,0.25,9,0
436,combined_ab,0,0,False,False,141.5,0,0.0,,,0,0.0,,2
437,combined_ab,0,6,False,False,200.375,6,0.75,1.6666666666666667,3.3333333333333335,0,0.375,12,0
438,combined_ab,0,4,False,False,286.125,4,0.5,7.0,17.0,0,0.125,8,1
439,combined_ab,0,7,False,False,224.75,7,0.875,0.038461538461538464,1.1771978021978022,1,0.25,25,0
440,combined_ab,0,6,False,False,334.75,6,0.75,0.38461538461538464,2.0871794871794873,0,0.25,8,0
441,combined_ab,0,5,False,False,309.0,5,0.625,0.25,0.5708333333333333,0,0.25,36,0
442,combined_ab,8,8,True,True,204.0,8,1.0,,,0,1.0,14,0
443,combined_ab,0,6,False,False,255.625,6,0.75,9.0,28.166666666666668,0,0.375,60,0
444,combined_ab,0,7,False,False,234.125,7,0.875,0.19047619047619047,0.4421768707482993,0,0.375,29,0
445,combined_ab,8,8,True,True,264.25,8,1.0,,,0,1.0,12,0
446,combined_ab,0,6,False,False,326.625,6,0.75,2.0,3.3333333333333335,0,0.5,27,0
447,combined_ab,7,7,True,True,209.375,7,0.875,,,0,0.875,16,0
448,combined_ab,0,2,False,False,168.75,2,0.25,0.825,0.846875,0,0.125,21,2
449,combined_ab,0,7,False,False,361.5,7,0.875,0.16666666666666666,0.8369642857142858,0,0.375,240000,0
450,combined_ab,0,6,False,False,183.125,6,0.75,0.8631511868727099,0.9745101162975943,0,0.375,17,0
451,combined_ab,0,2,False,False,273.25,2,0.25,0.16666666666666666,0.16666666666666666,0,0.25,14,1
452,combined_ab,0,0,False,False,219.5,0,0.0,,,0,0.0,,1
453,combined_ab,4,8,True,True,240.75,8,1.0,0.1111111111111111,0.5555555555555556,0,0.5,18,0
454,combined_ab,2,8,False,True,319.625,8,1.0,0.8,30.299999999999997,0,0.25,3600,0
455,combined_ab,0,8,False,False,459.5,8,1.0,0.5454545454545454,301.96022727272725,0,0.125,12000,0
456,combined_ab,0,7,False,False,296.75,7,0.875,0.2222222222222222,1.2698412698412695,0,0.25,11,0
457,combined_ab,1,7,False,True,303.5,7,0.875,1.0,2.1666666666666665,0,0.5,10,0
458,combined_ab,3,7,True,True,251.25,7,0.875,4.444444444444445,4.861111111111111,0,0.375,9,1
459,combined_ab,8,8,True,True,192.125,8,1.0,,,0,1.0,10,0
460,combined_ab,1,6,True,True,159.25,6,0.75,0.3333333333333333,0.3333333333333333,0,0.625,80,0
461,combined_ab,0,5,False,False,256.625,5,0.625,0.029850746268656716,0.21194029850746268,1,0.5,69,0
462,combined_ab,3,4,False,True,271.75,4,0.5,1.0,1.0,0,0.375,60,0
463,combined_ab,6,7,True,True,275.625,7,0.875,1.0,1.0,0,0.75,8,0
464,combined_ab,0,8,False,False,206.75,8,1.0,2.0,2.5,0,0.75,3,0
465,combined_ab,0,6,False,False,354.0,6,0.75,0.25,16.958333333333332,0,0.25,3,0
466,combined_ab,1,7,False,True,222.625,7,0.875,0.14285714285714285,0.21428571428571422,0,0.625,32,1
467,combined_ab,0,4,False,False,237.25,4,0.5,0.25,0.84375,0,0.125,40,0
468,combined_ab,0,2,False,False,360.875,2,0.25,0.3125,0.421875,0,0.125,42,0
469,combined_ab,0,6,False,False,294.75,6,0.75,0.29411764705882354,0.7156862745098039,0,0.25,33,0
470,combined_ab,0,2,False,False,240.25,2,0.25,0.3684210526315789,0.631578947368421,0,0.125,160,3
471,combined_ab,2,8,True,True,200.25,8,1.0,0.16666666666666666,0.45138888888888884,0,0.375,15,0
472,combined_ab,0,5,False,False,296.0,5,0.625,0.0975609756097561,0.415609756097561,1,0.125,3000,2
473,combined_ab,0,8,False,False,277.0,8,1.0,1.0,6.6000000000000005,0,0.25,10,0
474,combined_ab,0,1,False,False,120.875,1,0.125,29.0,29.0,0,0.125,60,2
475,combined_ab,0,5,False,False,445.75,5,0.625,0.2727272727272727,0.4909090909090909,0,0.125,21,0
476,combined_ab,0,7,False,False,310.875,7,0.875,0.015625,0.09821428571428571,1,0.375,138,0
477,combined_ab,6,7,True,True,214.875,7,0.875,14.0,14.0,0,0.75,5,0
478,combined_ab,0,6,False,False,221.625,6,0.75,0.2,1.388888888888889,0,0.25,12,0
479,combined_ab,7,8,True,True,176.625,8,1.0,0.25,0.25,0,0.875,32,0
480,combined_ab,1,1,False,True,153.125,1,0.125,,,0,0.125,84,0
481,combined_ab,1,5,False,True,319.875,5,0.625,0.16666666666666666,0.5625,0,0.125,20,1
482,combined_ab,0,1,False,False,222.75,1,0.125,0.41333333333333333,0.41333333333333333,0,0.125,44,1
483,combined_ab,2,2,True,True,164.0,2,0.25,,,0,0.25,15,0
484,combined_ab,3,5,True,True,157.125,5,0.625,0.6666666666666666,0.6666666666666666,0,0.375,30,1
485,combined_ab,0,2,False,False,236.875,2,0.25,0.8355555555555556,0.8377777777777777,0,0.125,37,0
486,combined_ab,1,8,False,True,269.0,8,1.0,0.7058823529411765,0.7058823529411765,0,0.875,5,0
487,combined_ab,1,2,False,True,241.5,2,0.25,0.631578947368421,0.631578947368421,0,0.125,7,2
488,combined_ab,0,8,False,False,351.25,8,1.0,0.07142857142857142,0.5089285714285714,1,0.25,19,0
489,combined_ab,0,3,False,False,282.0,3,0.375,0.9666666666666667,2.0055555555555555,0,0.125,4,0
490,combined_ab,0,6,False,False,284.75,6,0.75,0.5555555555555556,1.0185185185185184,0,0.375,30000,0
491,combined_ab,6,8,True,True,233.625,8,1.0,4.714285714285714,5.285714285714286,0,0.75,14,0
492,combined_ab,2,8,False,True,249.875,8,1.0,0.25,2.5972222222222223,0,0.25,12,0
493,combined_ab,0,2,False,False,151.0,2,0.25,1.0,30.0,0,0.125,900,0
494,combined_ab,0,7,False,False,285.375,7,0.875,0.0625,5.044642857142857,1,0.25,32,0
495,combined_ab,0,6,False,False,278.625,6,0.75,0.058823529411764705,0.19607843137254902,1,0.5,18,1
496,combined_ab,1,7,False,True,287.625,7,0.875,0.28888888888888886,0.35555555555555546,0,0.5,30,0
497,combined_ab,0,8,False,False,355.875,8,1.0,0.4857142857142857,0.6852678571428572,0,0.125,88,0
498,combined_ab,0,7,False,False,242.5,7,0.875,0.14285714285714285,0.4693877551020408,0,0.375,60,0
499,combined_ab,0,1,False,False,123.0,1,0.125,0.5,0.5,0,0.125,2.5,1
500,combined_ab,7,8,True,True,227.875,8,1.0,1.3076923076923077,1.3076923076923077,0,0.875,13,0
501,combined_ab,3,6,True,True,262.875,6,0.75,0.07142857142857142,0.09523809523809523,1,0.375,14,1
502,combined_ab,1,8,False,True,250.875,8,1.0,0.16666666666666666,0.8499999999999999,0,0.25,30,0
503,combined_ab,0,2,False,False,130.5,2,0.25,41.4,41.7,0,0.125,215,0
504,combined_ab,0,5,False,False,218.625,5,0.625,0.3333333333333333,1.525,0,0.125,11,1
505,combined_ab,0,6,False,False,518.75,6,0.75,0.4083333333333333,0.7454166666666667,0,0.125,3550,1
506,combined_ab,3,8,False,True,428.0,8,1.0,0.5,4.473333333333334,0,0.375,30,0
507,combined_ab,0,0,False,False,201.625,0,0.0,,,0,0.0,,0
508,combined_ab,0,0,False,False,113.625,0,0.0,,,0,0.0,,0
509,combined_ab,0,7,False,False,268.25,7,0.875,0.3333333333333333,2.023809523809524,0,0.25,4,0
510,combined_ab,0,6,False,False,329.625,6,0.75,1.0,12.333333333333334,0,0.125,40,0
511,combined_ab,7,8,True,True,239.75,8,1.0,0.14285714285714285,0.14285714285714285,0,0.875,7,0
512,combined_ab,0,4,False,False,287.625,4,0.5,0.2727272727272727,0.8181818181818181,0,0.25,14,0
513,combined_ab,8,8,True,True,300.375,8,1.0,,,0,1.0,20,0
514,combined_ab,3,3,True,True,179.625,3,0.375,,,0,0.375,180,0
515,combined_ab,2,7,True,True,341.25,7,0.875,0.6,1.3119999999999998,0,0.25,50,0
516,combined_ab,0,2,False,False,348.875,2,0.25,0.42857142857142855,0.6142857142857143,0,0.125,7,1
517,combined_ab,0,3,False,False,178.625,3,0.375,224.0,224.0,0,0.375,3600,1
518,combined_ab,0,7,False,False,429.125,7,0.875,0.08695652173913043,0.6211180124223602,1,0.25,9,0
519,combined_ab,0,1,False,False,272.25,1,0.125,0.6428571428571429,0.6428571428571429,0,0.125,25,0
520,combined_ab,0,6,False,False,250.0,6,0.75,0.2690909090909091,0.6915151515151515,0,0.25,1005,1
521,combined_ab,1,7,False,True,266.25,8,1.0,0.42857142857142855,0.9174603174603174,0,0.25,150,0
522,combined_ab,0,0,False,False,171.125,0,0.0,,,0,0.0,,0
523,combined_ab,0,0,False,False,211.75,0,0.0,,,0,0.0,,1
524,combined_ab,0,4,False,False,284.0,4,0.5,0.38271604938271603,15.08641975308642,0,0.25,750,2
525,combined_ab,0,2,False,False,231.375,2,0.25,0.26373626373626374,3.2857142857142856,0,0.125,665,1
526,combined_ab,0,7,False,False,241.5,7,0.875,0.3333333333333333,0.45578231292517,0,0.625,28,0
527,combined_ab,0,3,False,False,283.25,3,0.375,0.8907407407407407,0.9437242798353909,0,0.125,260,3
528,combined_ab,0,6,False,False,242.5,6,0.75,0.5,0.7340972222222223,0,0.375,1,0
529,combined_ab,4,5,True,True,258.5,5,0.625,17.0,17.0,0,0.5,100,1
530,combined_ab,2,7,False,True,307.875,7,0.875,0.36,1.272,0,0.25,25,0
531,combined_ab,2,6,True,True,439.125,6,0.75,0.0625,2.03125,1,0.25,16,0
532,combined_ab,1,7,False,True,270.875,7,0.875,0.4,1.8666666666666671,0,0.25,1,0
533,combined_ab,0,1,False,False,269.25,1,0.125,0.26666666666666666,0.26666666666666666,0,0.125,110,1
534,combined_ab,0,6,False,False,368.375,6,0.75,0.25806451612903225,0.7956989247311829,0,0.625,3,1
535,combined_ab,0,3,False,False,208.625,3,0.375,0.6588921282798834,0.879494655004859,0,0.125,10,0
536,combined_ab,5,5,False,True,280.375,5,0.625,,,0,0.625,40,1
537,combined_ab,8,8,True,True,292.375,8,1.0,,,0,1.0,3,0
538,combined_ab,7,7,True,True,321.875,7,0.875,,,0,0.875,70,0
539,combined_ab,0,5,False,False,276.625,5,0.625,0.3793103448275862,0.5931034482758621,0,0.25,90,0
540,combined_ab,4,7,True,True,336.5,7,0.875,0.2857142857142857,0.4904761904761905,0,0.5,280,0
541,combined_ab,0,4,False,False,174.0,4,0.5,0.125,13.28125,0,0.125,336,1
542,combined_ab,0,8,False,False,221.375,8,1.0,0.14285714285714285,0.26785714285714285,0,0.875,27,0
543,combined_ab,0,8,False,False,288.5,8,1.0,0.09090909090909091,0.28409090909090906,1,0.375,15,0
544,combined_ab,1,4,False,True,284.875,4,0.5,0.7142857142857143,0.8095238095238094,0,0.125,4,0
545,combined_ab,0,4,False,False,366.875,4,0.5,0.75,0.8333333333333334,0,0.25,3,0
546,combined_ab,2,6,True,True,322.125,6,0.75,0.4,0.4,0,0.5,35,0
547,combined_ab,0,2,False,False,238.5,2,0.25,0.9738717339667459,1.7024940617577198,0,0.125,2889,1
548,combined_ab,0,5,False,False,263.125,5,0.625,0.15384615384615385,0.55,0,0.375,19,1
549,combined_ab,0,2,False,False,279.875,2,0.25,90.83673469387755,90.83673469387755,0,0.25,22500,1
550,combined_ab,0,1,False,False,212.375,1,0.125,0.25,0.25,0,0.125,18,0
551,combined_ab,0,8,False,False,332.125,8,1.0,0.7133333333333334,0.8875000000000001,0,0.625,8,0
552,combined_ab,0,8,False,False,345.5,8,1.0,0.25,0.34375,0,0.625,8,0
553,combined_ab,0,6,False,False,233.5,6,0.75,4.0,4.0,0,0.75,45,0
554,combined_ab,0,5,False,False,241.25,5,0.625,0.7272727272727273,17.145454545454548,0,0.125,432,1
555,combined_ab,0,1,False,False,145.5,1,0.125,0.775330396475771,0.775330396475771,0,0.125,51,1
556,combined_ab,1,5,False,True,253.625,5,0.625,0.75,6.0625,0,0.125,1,0
557,combined_ab,3,7,False,True,371.375,7,0.875,0.02608695652173913,0.06847826086956521,1,0.375,422,0
558,combined_ab,0,1,False,False,198.0,1,0.125,5.0,5.0,0,0.125,12,2
559,combined_ab,5,5,False,True,379.5,5,0.625,,,0,0.625,36,0
560,combined_ab,0,8,False,False,417.125,8,1.0,0.11538461538461539,0.28846153846153844,0,0.5,44,0
561,combined_ab,0,2,False,False,368.875,2,0.25,0.14285714285714285,0.3857142857142857,0,0.125,13,2
562,combined_ab,4,4,True,True,334.375,4,0.5,,,0,0.5,80,0
563,combined_ab,2,4,False,True,223.125,4,0.5,2.0,3.0,0,0.25,600,1
564,combined_ab,0,8,False,False,358.25,8,1.0,0.3333333333333333,0.6119791666666667,0,0.25,96,0
565,combined_ab,0,8,False,False,292.75,8,1.0,0.04,0.7850000000000001,1,0.25,24,0
566,combined_ab,1,1,False,True,294.125,1,0.125,,,0,0.125,32,0
567,combined_ab,1,6,False,True,245.5,6,0.75,0.16666666666666666,0.5076666666666666,0,0.125,1500,0
568,combined_ab,0,0,False,False,191.0,0,0.0,,,0,0.0,,0
569,combined_ab,3,8,False,True,279.25,8,1.0,0.25,1.55,0,0.375,40000,0
570,combined_ab,0,2,False,False,332.5,2,0.25,7.64,23.32,0,0.125,5000,0
571,combined_ab,0,8,False,False,323.625,8,1.0,0.1111111111111111,5.526041666666667,0,0.25,96,0
572,combined_ab,0,0,False,False,147.25,0,0.0,,,0,0.0,,1
573,combined_ab,7,8,True,True,276.875,8,1.0,0.9,0.9,0,0.875,350,0
574,combined_ab,0,4,False,False,325.0,4,0.5,0.125,4.828125,0,0.125,18,1
575,combined_ab,0,2,False,False,267.625,2,0.25,0.3333333333333333,0.3333333333333333,0,0.125,5000,0
576,combined_ab,0,4,False,False,266.5,4,0.5,0.041666666666666664,1.0520833333333335,1,0.125,20,3
577,combined_ab,0,5,False,False,345.875,5,0.625,0.4968553459119497,0.810377358490566,0,0.125,16000,0
578,combined_ab,1,1,False,True,191.75,1,0.125,,,0,0.125,300,2
579,combined_ab,4,8,False,True,307.375,8,1.0,1.3333333333333333,4.749999999999999,0,0.5,3,0
580,combined_ab,0,0,False,False,201.875,0,0.0,,,0,0.0,,0
581,combined_ab,0,2,False,False,186.5,2,0.25,0.6666666666666666,0.7261904761904762,0,0.125,450,2
582,combined_ab,2,3,False,True,245.875,3,0.375,0.5,0.5,0,0.25,216,0
583,combined_ab,0,8,False,False,258.75,8,1.0,0.08290155440414508,0.8380829015544041,1,0.5,177,0
584,combined_ab,0,7,False,False,344.25,7,0.875,0.11764705882352941,0.1554621848739496,0,0.5,28,0
585,combined_ab,0,3,False,False,297.125,3,0.375,0.034482758620689655,0.1149425287356322,1,0.125,90,0
586,combined_ab,0,0,False,False,126.5,0,0.0,,,0,0.0,,3
587,combined_ab,3,6,True,True,245.25,6,0.75,1.0,1.6666666666666667,0,0.375,4,0
588,combined_ab,1,7,False,True,426.625,7,0.875,0.1111111111111111,1.5740740740740737,0,0.375,15,1
589,combined_ab,0,3,False,False,190.875,3,0.375,0.36585365853658536,0.47154471544715443,0,0.125,75,1
590,combined_ab,0,6,False,False,312.625,6,0.75,0.5,0.5,0,0.625,30,0
591,combined_ab,2,8,False,True,352.625,8,1.0,133.0,139.11111111111111,0,0.625,1696,0
592,combined_ab,1,8,True,True,197.875,8,1.0,0.037037037037037035,0.07407407407407407,1,0.5,280,0
593,combined_ab,2,4,True,True,439.5,4,0.5,0.3333333333333333,0.41666666666666663,0,0.25,24,0
594,combined_ab,0,8,False,False,253.125,8,1.0,2.0,4.125,0,0.625,12,0
595,combined_ab,0,0,False,False,202.625,0,0.0,,,0,0.0,,1
596,combined_ab,0,4,False,False,250.375,4,0.5,0.25,0.40625,0,0.375,100,1
597,combined_ab,0,1,False,False,243.0,1,0.125,0.4666666666666667,0.4666666666666667,0,0.125,22,0
598,combined_ab,0,6,False,False,278.5,6,0.75,0.44,0.7999999999999999,0,0.375,8,1
599,combined_ab,0,4,False,False,385.375,4,0.5,0.09302325581395349,1.877906976744186,1,0.125,6500,0
600,combined_ab,0,0,False,False,247.0,0,0.0,,,0,0.0,,1
601,combined_ab,1,5,True,True,231.0,5,0.625,0.75,0.8708333333333333,0,0.25,60,0
602,combined_ab,0,3,False,False,292.75,3,0.375,0.2222222222222222,8.481481481481481,0,0.125,70,2
603,combined_ab,0,6,False,False,235.5,6,0.75,0.5,11.506666666666666,0,0.125,800,2
604,combined_ab,0,3,False,False,333.125,3,0.375,0.23076923076923078,0.4102564102564103,0,0.125,100,0
